method,m,i,step,cost,time
sampled,10,4,228,7.174732208251953,16.770188093185425
sampled,10,4,229,6.884551048278809,16.770188093185425
sampled,10,4,230,7.0027265548706055,16.770188093185425
sampled,10,4,231,6.964385509490967,16.770188093185425
sampled,10,4,232,6.636153697967529,16.770188093185425
sampled,10,4,233,6.764004230499268,16.770188093185425
sampled,10,4,234,6.787565231323242,16.770188093185425
sampled,10,4,235,6.7582526206970215,16.770188093185425
sampled,10,4,236,6.782229423522949,16.770188093185425
sampled,10,4,237,6.790134429931641,16.770188093185425
sampled,10,4,238,7.134086608886719,16.770188093185425
sampled,10,4,239,7.047628402709961,16.770188093185425
sampled,10,4,240,6.895414352416992,16.770188093185425
sampled,10,4,241,7.201457977294922,16.770188093185425
sampled,10,4,242,7.201457977294922,16.770188093185425
sampled,10,4,243,7.4296441078186035,16.770188093185425
sampled,10,4,244,7.445049285888672,16.770188093185425
sampled,10,4,245,7.445049285888672,16.770188093185425
sampled,10,4,246,7.766993045806885,16.770188093185425
sampled,10,4,247,7.685001373291016,16.770188093185425
sampled,10,4,248,7.349909782409668,16.770188093185425
sampled,10,4,249,7.509449005126953,16.770188093185425
sampled,10,4,250,7.4275407791137695,16.770188093185425
sampled,10,4,251,7.93800687789917,16.770188093185425
sampled,10,4,252,7.951883316040039,16.770188093185425
sampled,10,4,253,7.967127323150635,16.770188093185425
sampled,10,4,254,7.508246421813965,16.770188093185425
sampled,10,4,255,7.433615207672119,16.770188093185425
sampled,10,4,256,7.186619758605957,16.770188093185425
sampled,10,4,257,6.955822944641113,16.770188093185425
sampled,10,4,258,7.2158708572387695,16.770188093185425
sampled,10,4,259,7.07414436340332,16.770188093185425
sampled,10,4,260,7.0699262619018555,16.770188093185425
sampled,10,4,261,6.774914741516113,16.770188093185425
sampled,10,4,262,7.023256778717041,16.770188093185425
sampled,10,4,263,7.167845726013184,16.770188093185425
sampled,10,4,264,6.883672714233398,16.770188093185425
sampled,10,4,265,6.891566276550293,16.770188093185425
sampled,10,4,266,6.826755523681641,16.770188093185425
sampled,10,4,267,7.136415481567383,16.770188093185425
sampled,10,4,268,7.310914993286133,16.770188093185425
sampled,10,4,269,7.501803398132324,16.770188093185425
sampled,10,4,270,7.431197166442871,16.770188093185425
sampled,10,4,271,7.191400527954102,16.770188093185425
sampled,10,4,272,7.38370418548584,16.770188093185425
sampled,10,4,273,7.54955530166626,16.770188093185425
sampled,10,4,274,7.373802185058594,16.770188093185425
sampled,10,4,275,7.207951545715332,16.770188093185425
